,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
1347,BODRUM AKYARLAR\u0027DA FULL DENİZ MANZARALI LÜKS VİLLA,750.000,13.12.2018,100.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,akyarlar
1348,İzmir Urla Zeytinalanında Deniz Man. Satılık 5+1 Fourleks Villa,790.000,13.12.2018,260.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
1349,DOĞUŞTAN 1600 M2 BAHÇE İÇİNDE 5+2 MÜSTAKİL EV,1.600.000,13.12.2018,230.0,Emlakçıdan,5+2,Kurumsal,mugla,bodrum,turgutreis
1350, BODRUM YALIKAVAK\u0027TA DENİZ MANZARALI ÖZEL HAVUZLU SATILIK VİLLA ,5.100.000,08.12.2018,600.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,yalikavak
1351,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY SATILIK VİLLA ...POLAT EMLAK\u0027dan,950.000,11.12.2018,400.0,Emlakçıdan,6+2,Kurumsal,istanbul,basaksehir,bahcesehir
1352,ERYAMAN ATA MAH FULL YAPILI MASRAFSIZ BÜYÜK BAHÇELİ VİLLA,690.000,13.12.2018,292.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,yavuz
1353,STARTKEY SASALI \u0027DAN SU EVLERİ \u0027NDE SATILIK 5+1 DUBLEKS VİLLA,2.150.000,13.12.2018,420.0,Emlakçıdan,5+1,Kurumsal,izmir,cigli,sasalli
1354, ALTINOLUK SATILIK DENİZE 200 METRE OTOPARKLI LÜX 3+1 VİLLALAR,750.000,10.12.2018,145.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
1355,ÇÖZÜMDEN B.ÇEKMECE TEPEKENT\u0027TE A-10 TİPİ MÜSTAKİL BİTMİŞ VİLLA,2.250.000,13.12.2018,600.0,Emlakçıdan,6+2,Kurumsal,istanbul,buyukcekmece,turkoba
1356,DİDİM SATILIK YEŞİLTEPEDE FUL EŞYALI HAVUZLU MÜSTAKİL 5+1 VİLLA,850.000,13.12.2018,700.0,Emlakçıdan,5+1,Kurumsal,aydin,didim,ak
1357,FENOMEN EMLAK TAN MAMURBABA DA SATILIK HAVUZLU LÜKS VİLLALAR,4.500.000,12.12.2018,350.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
1358,DEMİR DELUXE REAL ESTATE AGE SATILIK LUXE VİLLA,2.500.000,13.12.2018,400.0,Emlakçıdan,6+1,Kurumsal,istanbul,buyukcekmece,fatih
1359,KUŞADASI GÜZELÇAMLIKTA SATILIK SIFIR VİLLALAR ,500.000,08.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,guzelcamli
1360,"Artemis\u0027ten Narlıdere\u0027de denize sıfır,sosyal tesisli site içinde",7.500.000,10.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,izmir,narlidere,sahilevleri
1361,PAŞA EMLAK\u0027TAN DENİZ MANZARALI BAKIMLI SATILIK VİLLA,750.000,12.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,mugla,ortaca,arikbasi
1362,KOCAELİ AVM EMLAK TAN MUHTEŞEM 7+1 TRİPLEKS FIRSAT VİLLALAR,2.000.000,11.12.2018,400.0,Emlakçıdan,7+1,Kurumsal,kocaeli,kartepe,masukiye
1363,Güzelbahçede Satılık Lüx Villa Özel Proje Skunet ve Huzur Dolu,1.850.000,13.12.2018,310.0,Emlakçıdan,4+2,Kurumsal,izmir,guzelbahce,celebi
1364,Mersin Dorukkentte 851 m2 Arsalı Satılık lüx Dublex Villa,650.000,13.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,mersinicel,toroslar,kasli
1365,6+1   550 m2 Müstakil Havuzlu  Satılık Villa ,1.750.000,08.12.2018,550.0,Emlakçıdan,6+1,Kurumsal,istanbul,buyukcekmece,turkoba
1366,BODRUM GÜNDOĞAN SATILIK DENİZ MANZARALI HAVUZLU MÜSTAKİL VİLLA,10.170.000,12.12.2018,400.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gundogan
1367,KUŞADASI DAVUTLAR PROJEDEN SATILIK 3+1 VİLLA ,485.000,12.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,davutlar
1368,YALIKAVAK\u0027TA MUHTEŞEM MANZARALI ELİT SİTEDE 3+1 DUBLEX VİLLA,1.770.000,11.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1369,BEBEK\u0027TE MANZARALI BUTİK SİTE DE SATILIK VİLLA LUX etiler,85.000.000,13.12.2018,700.0,Emlakçıdan,6+1,Kurumsal,istanbul,besiktas,bebek
1370,YENİFOÇADA SATILIK EŞYALI ÖZEL TRİPLEKS,2.200.000,13.12.2018,150.0,Emlakçıdan,5+2,Kurumsal,izmir,foca,mustafa
1371,"MUHTEŞEM GÖL MANZARASI, STRESTEN UZAK BİR YAŞAM İÇİN EDİTLAKE !",2.650.000,13.12.2018,730.0,Emlakçıdan,7+2,Bireysel,ankara,golbasi,karsiyaka
1372,EGE EMLAKTAN DOĞA MANZARALI HAVUZLU MÜSTAKİL VİLLA,3.750.000,11.12.2018,350.0,Emlakçıdan,6+2,Kurumsal,izmir,cesme,musalla
1373,BEYAZ EV\u0027DEN URLA\u0027DA SIFIR LÜX MÜSTAKİL VİLLA,1.040.000,12.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,izmir,urla,kalabak
1374,Bodrum Gündoğan\u0027da Denize Yakın Satılık Müstakil Dubleks,1.650.000,13.12.2018,185.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gundogan
1375,BODRUM YALIKAVAKTA ÖZEL MİMARİ SATILIK LÜKS VİLLA ,4.900.000,12.12.2018,210.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,yalikavak
1376,YALIKAVAK\u0027TA ÖZEL YÜZME HAVUZLU MÜSTAKİL 3+1 SIFIR DUBLEKS VİLLA,2.000.000,10.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1377,DOĞUŞTAN TURGUTREİS MERKEZDE MARİNAYA 200 METRE ÖZEL 3+1 VİLLA,850.000,13.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1378,DİDİMDE SATILIK 2+1 ALTINKUM PLAJINA YAKIN DUBLEKS VİLLA ,335.000,13.12.2018,155.0,Emlakçıdan,2+1,Bireysel,aydin,didim,altinkum
1379,AKBÜK\u0027TE YARISI PEŞİN HEMEN TAPU YARISI 40 AY 0 FAİZLE VİLLALAR,249.500,13.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
1380,Didim Akbük te Satılık 2 adet Villa,600.000,04.12.2018,300.0,Emlakçıdan,3+1,Bireysel,aydin,didim,akbuk
1381,DİDİM SATILIK AKBÜK BOZBÜK KÖYÜNDE DENİZE SIFIR VİLLA ,650.000,07.12.2018,250.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
1382,Bodrum Gündoğan\u0027da Deniz Manzaralı Tripleks Villa!,1.200.000,10.12.2018,237.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gundogan
1383,GOMEC TE SATILIK MUKEMMEL VİLLALAR.DENİZE SIFIR.,850.000,11.12.2018,250.0,Emlakçıdan,3+2,Kurumsal,balikesir,gomec,karaagac
1384,"\u0027\u0027 İYİ BİR HAYAT, İYİ BİR FIRSAT \u0027\u0027 BEYSUKENT ANKARA 85 SİTESİNDE VİLLA",1.390.000,12.12.2018,360.0,Emlakçıdan,7+1,Kurumsal,ankara,cankaya,mutlukent
1385,AVRASYADAN!! BELEDİYE EVLERİNDE 6+1+3B 395M2 ÇOK CAZİP FOURLEX,860.000,06.12.2018,395.0,Emlakçıdan,6+1,Kurumsal,adana,cukurova,belediye
1386,Çeşme Alaçatı da Merkeze Yakın İkizin Biri Triplex Villa,1.250.000,07.12.2018,295.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
1387,Seferihisar Ürkmez de AKUSTİK EMLAK tan satılık villa,675.000,13.12.2018,124.0,Emlakçıdan,3+1,Kurumsal,izmir,seferihisar,bengiler
1388,"Gold House\u0027dan, Sarıyer Maden\u0027de, 4+1, 250 m2, Lüx Villa.",4.500.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,maden
1389,ACLASS\u0027DAN GÜZELÇAMLI SAHILINDE YENI YAPIM HAVUZLU LÜX VİLLALAR.,750.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,guzelcamli
1390,ÇENGELKÖY ATA 2 SİTESİNDE MUHTEŞEM KONUMDA DOĞA MANZARALI  VİLLA,2.350.000,13.12.2018,285.0,Emlakçıdan,5+1,Kurumsal,istanbul,uskudar,cengelkoy
1391,ÇÖZÜMDEN B.ÇEKMECE TEPEKENT\u0027TE B-7 TİPİ BİTMİŞ HAVUZLU VİLLA. ,3.500.000,13.12.2018,350.0,Emlakçıdan,4+1,Kurumsal,istanbul,buyukcekmece,turkoba
1392,Göktürk Petnahor Sitesi 6+2 360 m2 İkiz Villa DNZ A.Ş,3.980.000,15.11.2018,360.0,Emlakçıdan,6+2,Kurumsal,istanbul,eyup,gokturk
1393,YEŞİL BARIŞ SİTESİ\u0027NDE 7+2 MANZARALI NATAMAM ÖZEL VİLLA,2.850.000,13.12.2018,660.0,Emlakçıdan,7+2,Kurumsal,ankara,cankaya,alacaatli
1394,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY SATILIK VİLLA ... POLAT EMLAK\u0027dan,1.050.000,10.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
1395,DERBENTTE SATILIK VEYA KIRALIK ULTRA LÜX VİLLA,6.000.000,10.12.2018,665.0,Emlakçıdan,8+1,Kurumsal,kocaeli,kartepe,balaban
1396,GÖLBAŞI BALLIKPINAR DA KUĞU KÖY SİTESİNDE VİLLA,750.000,10.12.2018,330.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,hacilar
1397,ÇAYYOLU ALACAATLI ROSE GARDEN VİLLALARI ULTRA LÜKS İYİ KONUMLU,2.150.000,15.11.2018,400.0,Emlakçıdan,4+2,Kurumsal,ankara,cankaya,alacaatli
1398,Ölüdeniz\u0027de Satılık 4+1 Luks View Villa,2.347.000,07.12.2018,270.0,Emlakçıdan,4+1,Kurumsal,mugla,fethiye,oludeniz
1399,Karacaören\u0027de 697 m2 Havuzlu Villa Serhat Emlak,880.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,ankara,altindag,karacaoren
1400, AYVALIK SARIMSAKLI YAZLIK EMLAK TAN BAĞIMSIZ BAHÇELİ 3+1 VİLLA,425.000,04.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
1401,Bahçeşehir  Boğazköy\u0027de  550 m2 Önü Açık 5+1 Satılık Villa,1.000.000,06.12.2018,550.0,Emlakçıdan,5+1,Kurumsal,istanbul,basaksehir,bahcesehir
1402,VATAN EMLAKTAN ÇOK UYGUN YAKACIK MAH.5+2 SATILIK VİLLA-TRİPLEX,350.000,12.12.2018,320.0,Emlakçıdan,5+2,Kurumsal,ankara,yenimahalle,yakacik
1403,Alaçatı Satılık Villa 3+1 Modern Mimari Çamlık Yol Havuzlu Sıfır,1.430.000,26.11.2018,120.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1404,Bornova Evka 3 Tripleks 5+1 250 m2 Satılık Villa,1.150.000,03.12.2018,250.0,Emlakçıdan,5+1,Kurumsal,izmir,bornova,evka
1405,YUKARI KIZILCA\u0027DA SATILIK BAHÇELİ+ÇATI KATLI DUBLEKS VİLLA,450.000,13.12.2018,160.0,Sahibinden,3+1,Bireysel,izmir,kemalpasa,yukarikizilca
1406,UZMANLAR\u0027dan Satılık Müstakil Ev ve Arsa Kocaeli Karamürsel Hayr,480.000,11.12.2018,600.0,Emlakçıdan,5+2,Kurumsal,kocaeli,karamursel,hayriye
1407,Muğla Dalaman Kapıkargın Dublex 4+1 Villa Ref.Kodu4043,850.000,08.12.2018,236.0,Emlakçıdan,4+1,Kurumsal,mugla,dalaman,kapukargin
1408,AÇIKELDEN SAHİLEVLERİ\u0027NDE KAÇIRILMAYACAK FİYATTA LÜX SIFIR VİLLA,2.500.000,13.12.2018,260.0,Emlakçıdan,6+1,Kurumsal,izmir,narlidere,sahilevleri
1409,ALTINOLUK\u0027TA SATILIK DENİZE YAKIN OTOPARKLI 4+1 LÜKS VİLLALAR,650.000,11.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
1410,URLA KUŞCULAR 2000 M2 BAHÇELİ MÜSTAKİL SATILIK TEK KAT TAŞ VİLLA,1.700.000,11.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,kuscular
1411,EMR EMLAKTAN Bodrum Turgutreis Hayallerinizdeki 4+1 Villa,1.150.000,06.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,bahcelievler
1412,KUŞADASI HAVUZLU SİTEDE DENİZE 640 METRE MESAFEDE SATILIK VİLLA,760.000,10.12.2018,150.0,Emlakçıdan,3+1,Bireysel,aydin,kusadasi,karaova
1413,İNŞAAT FİRMASINDAN KOMİSYONSUZ HAVUZLU-GUVENLIKLI ULTRALÜX VİLLA,1.294.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,kadinlar
1414,ALACATLIDA GÜVENLİKLİ SİTEDE KÖŞE KONUMLU VİLLA,1.350.000,13.12.2018,400.0,Emlakçıdan,4+2,Kurumsal,ankara,cankaya,alacaatli
1415,didim Akbük da full deniz manzaralı satılık villa,450.000,13.12.2018,250.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
1416,Bodrum Gümüşlük\u0027te Satılık Özel Tasarım Sıfır Müstakil Villa,1.600.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
1417,OKSİJEN GAYRİMENKULDEN  SATILIK GENİŞ  3+1 VİLLA!,595.000,12.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,datca,iskele
1418,"YALIKAVAKTA PLAJLI LÜKS DUBLEX VİLLA,ÖNÜ TAM DENİZ OLAN SİTEDE",1.280.000,12.12.2018,129.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
1419,SİLİVRİ SUNRİSE VİLLALARIN DA MUHTEŞEM BİR VİLLA !!,2.500.000,29.11.2018,390.0,Emlakçıdan,5+2,Kurumsal,istanbul,silivri,kavakli
1420,Dikili Kabakum Bankacılar\u0027da Satılık Bakımlı Dubleks Villa,560.000,06.12.2018,85.0,Emlakçıdan,2+1,Kurumsal,izmir,dikili,kabakum
1421,ESTON DENİZ YAKAMOZ EVLERİNDE BÜYÜK BAHÇELİ FERAH DUBLEX VİLLA,2.500.000,13.12.2018,190.0,Emlakçıdan,4+1,Kurumsal,istanbul,beylikduzu,marmara
1422,Göktürk Masrafsız Asansörlü Geniş Bahçe 5+2 Lüks Villa ACCESS,18.000.000,12.12.2018,450.0,Emlakçıdan,5+2,Kurumsal,istanbul,eyup,gokturk
1423,"TORBA\u0027DA DENİZ MANZARALI SİTE İÇİNDE 4+1,225 M/2 MÜSTAKİL VİLLA",950.000,10.12.2018,225.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,torba
1424,DİDİM EFELER MİNİ CARREFOUR ARKASINDA SATILIK 3+1 VİLLA,465.000,07.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,efeler
1425,"KUŞADASI DENİZE 900 METRE MÜSTAKİL,212m2, HAVUZLU, 3+1 YAZLIK",700.000,07.12.2018,212.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,karaova
1426,MÜKKEMEL DENİZ MANZARALI 400 M2 MUHTEŞEM VİLLA,1.350.000,13.12.2018,400.0,Emlakçıdan,7+2,Kurumsal,istanbul,silivri,gumusyaka
1427,"Güney Cepheli, Orman Manzaralı Acarkent Satılık Bahçe Dubleksi",5.500.000,12.12.2018,300.0,Emlakçıdan,5+1,Bireysel,istanbul,beykoz,acarlar
1428,BODRUM BİTEZ\u0027DE SATILIK MÜSTAKİL BAHÇELİ HAVUZLU VİLLA,3.250.000,13.12.2018,250.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,bitez
1429,ONUR\u0027dan Bodrum Gündoğan Köyiçinde 3 Taş Ev,1.150.000,06.12.2018,300.0,Emlakçıdan,4+3,Kurumsal,mugla,bodrum,gundogan
1430,ERA PATİKA\u0027DAN DENİZ MANZARALI DOĞA İÇERİSİNDE SATILIK  DUBLEX,515.000,11.12.2018,106.0,Emlakçıdan,2+1,Kurumsal,yalova,ciftlikkoy,kilic
1431,ÜMİTKÖY MERKEZ HEKİMKÖY SİTESİNDE SATILIK VİLLA GENİŞ BAHÇELİ,4.610.000,01.12.2018,550.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,cayyolu
1432,KIBRIS VİLLALARI GOLD 4. ETAPTA FIRSAT 4+1 VİLLA,554.000,13.12.2018,200.0,Emlakçıdan,4+0,Kurumsal,kocaeli,izmit,kabaoglu
1433,ATLAS  EMLAK  SATILIK SAPANCA DİBEKTAŞ METEHAN SUİT VİLLA GÖL MA,1.502.000,08.12.2018,230.0,Emlakçıdan,4+1,Kurumsal,sakarya,sapanca,dibektas
1434,Alanya Demirtaş\u0027 ta Satılık Dubleks Villa,799.000,06.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,antalya,alanya,demirtas
1435,Küçükbük\u0027te butik bir sitede satışta kalan son tek katlı villa,1.550.000,13.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1436,Century21 Açı dan Demirciköy Teras Koru da emsalsiz villa,2.300.000,13.12.2018,288.0,Emlakçıdan,4+2,Kurumsal,istanbul,sariyer,demirci
1437,Bağlıca Satılık 5+2 Kapalı Otoparklı 370m2  Villa Emlak Küpünden,899.000,13.12.2018,370.0,Emlakçıdan,5+2,Bireysel,ankara,etimesgut,baglica
1438,KAYAK MERKEZİNE 10DK.KARTEPE MAŞUKİYE DAĞ/GÖL MANZARALI TRİPLEX ,4.500.000,11.12.2018,385.0,Emlakçıdan,8+2,Kurumsal,kocaeli,kartepe,masukiye
1439,ALTINOLUK SATILIK ULTRALÜX 4+1 MÜSTAKİL VİLLALAR,1.100.000,11.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
1440,CEYHUN EMLAKTAN SATILIK 4 ADET VİLLA,1.100.000,10.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,kocaeli,karamursel,camcukur
1441,ALACAATLI VİLLA\u0026VİLLA SİTESİNDE HAVUZLU MÜSTAKİL BAKIMLI VİLLA,2.200.000,10.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,alacaatli
1442,DİDİM AKBÜKTE SATILIK 3+1 140M2 MUHTEŞEM VİLLA ,600.000,06.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
1443,Acarkent NEO\u0027dan Orman Manzaralı Acarkent Satılık Bahçe Dubleks,4.400.000,13.12.2018,300.0,Emlakçıdan,5+1,Bireysel,istanbul,beykoz,acarlar
1444,BURHANİYE İMKO SİTESİNDE SATILIK MASRAFSIZ VİLLA,385.000,10.12.2018,100.0,Emlakçıdan,3+1,Kurumsal,balikesir,burhaniye,coruk
1445,"PORTİNN DEN GÜZELBAHÇE, SİTE İÇİ, GÜVENLİKLİ, 400 M2 5+2 VİLLA ",1.950.000,11.12.2018,400.0,Emlakçıdan,5+2,Kurumsal,izmir,guzelbahce,yelki
1446,ÜÇ ELMAS\u0027TAN MENDERES MERKEZDE KAÇIRILMAZ LÜKS 5+1 FIRSAT VİLLA ,650.000,10.12.2018,180.0,Emlakçıdan,5+1,Kurumsal,izmir,menderes,mithatpasa
1447,Seferihisar Akarca da Satılık 3+1 Müstakil Villa,900.000,12.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,izmir,seferihisar,hidirlik
1448,ÇEKMEKÖY ALEMDAĞ GREENLAND VİLLALARINDA SATILIK MÜSTAKİL BAHÇELİ,1.349.000,04.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,cekmekoy,resadiye
1449,Müstakil-Özel Havuzlu-5 Oda 1 Salon-Özel Otoparklı-900m2-Bahçeli,1.800.000,22.11.2018,375.0,Emlakçıdan,5+1,Kurumsal,aydin,kusadasi,yavansu
1450,URLA YENİCE\u0027DE SİTE İÇİNDE SATILIK VİLLA ,5.000.000,08.12.2018,275.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,yenice
1451,MERAM EĞİTİM ARAŞTIRMA HST MERAM YENİ YOL CİVARI SATILIK VİLLA,1.100.000,11.12.2018,490.0,Emlakçıdan,6+1,Bireysel,konya,meram,candir
1452,KUŞADASI SATILIK 4+2 240M2 TEK MÜSTAKİL HAVUZLU TRİPLEKS VILLA,1.400.000,08.12.2018,240.0,Emlakçıdan,4+2,Kurumsal,aydin,kusadasi,yaylakoy
1453,Güzelbahçe Kahramandere 6+1 Satılık Villa,1.900.000,13.12.2018,320.0,Emlakçıdan,6+1,Kurumsal,izmir,guzelbahce,kahramandere
1454,Bahçeşehir 2. Kısımda Atasev Sitesinde Satılık Villa,1.300.000,10.12.2018,400.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
1455,Bodrum Yalıkavak Merkezde Satılık Denize Sıfır  3+1 Villa ,3.900.000,13.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1456,SEFERİHİSAR AKARCADA ASANSÖRLÜ FOURLEX VİLLA,1.100.000,12.12.2018,200.0,Emlakçıdan,4+2,Kurumsal,izmir,seferihisar,tepecik
1457,"Bodrum Adabükü Komisyonsuz, Yatırım 4+1 İkiz Villa",3.370.000,10.12.2018,179.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,guvercinlik
1458,Cunda Lale Adasında Deniz Manzaralı Satılık Villa,700.000,07.12.2018,250.0,Emlakçıdan,3+2,Kurumsal,balikesir,ayvalik,namik
1459,ÇANAKKALE AYVACIK KÜÇÜKKUYU SATILIK BAHÇELİ İKİZ VİLLA YARISI,650.000,30.11.2018,200.0,Emlakçıdan,4+1,Kurumsal,canakkale,ayvacik,kucukkuyu
1460,YAKACIK  COUNTRY SİTESİNDE SATILIK 5+2 360m2 VİLLA,2.200.000,15.11.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,kartal,cumhuriyet
1461,GEMLİK MANASTIR\u0027DA DENİZE SIFIR 4+1 SATILIK TRİPLEKS VİLLA,625.000,17.11.2018,240.0,Emlakçıdan,4+1,Kurumsal,bursa,gemlik,orhaniye
1462,ŞİLE MEGAPLUS EMLAKTAN MERKEZE YAKIN SATILIK SIFIR HAVUZLU VİLLA,1.350.000,10.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,cavus
1463,ALANYA OKURCALARDA DENİZE YAKIN SATILIK MÜSTAKİL BAHÇELİ VİLLA.,400.000,13.12.2018,240.0,Emlakçıdan,4+1,Kurumsal,antalya,alanya,okurcalar
1464,ACİL SATILIK FUL DENİZ MANZARALI 3+1 MÜSTAKİL SIFIR VİLLA,685.000,11.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
1465,BODRUM TÜRKBÜKÜ\u0027NDE DENİZE 80 METRE SATILIK VİLLA,3.500.000,06.12.2018,257.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,golturkbuku
1466,RW GÖKSU\u0027DAN ACİL SATILIK VİLLA GÜZELKENT ,299.000,12.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,ankara,etimesgut,guzelkent
1467,SARIYER EMİRGAN DA BOĞAZ MANZARALI TRİPLEX VİLLA,34.330.000,10.12.2018,623.0,Emlakçıdan,4+2,Kurumsal,istanbul,sariyer,emirgan
1468,AVRASYA\u0027AN KARSLILAR\u0027DA SİTE İÇERİSİNDE ULTRA LÜX,690.000,11.12.2018,245.0,Emlakçıdan,3+1,Kurumsal,adana,cukurova,karslilar
1469,ACİL DEMİRCİ\u0027DE SİTE İÇİ 5+1 LÜKS VİLLA ,795.000,30.11.2018,210.0,Emlakçıdan,5+1,Kurumsal,bursa,nilufer,demirci
1470,PELİTKÖY SAHİLİNDE DENİZE SIFIR SİTE İÇERİSİNDE SATILIK VİLLA,310.000,06.12.2018,90.0,Emlakçıdan,2+1,Kurumsal,balikesir,burhaniye,pelitkoy
1471,ZEKERİYAKÖY\u0027DE SİTE İÇİNDE MÜSTAKİL HAVUZLU VİLLA ,5.300.000,30.11.2018,500.0,Emlakçıdan,5+2,Bireysel,istanbul,sariyer,zekeriyakoy
1472,BAGLICA DA 5+1 MÜSTAKİL BAHÇELİ SİTEDE FULL YAPILI VİLLA ,475.000,10.12.2018,178.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,baglica
1473,SATILIK GUNDOGANDA DENIZE COK YAKIN TRIPLEX VILLA,3.300.000,13.12.2018,210.0,Emlakçıdan,3+2,Kurumsal,mugla,bodrum,gundogan
1474, DİDİM ALTINKUM\u0027DA 7 ODA 2 SALON 4 BANYO HAVUZLU YAZLIK,650.000,13.12.2018,320.0,Emlakçıdan,7+2,Kurumsal,aydin,didim,altinkum
1475,BEYAZ EV\u0027DEN ALTIEVLER\u0027DE DENİZE YAKIN KELEPİR VİLLA,750.000,12.12.2018,153.0,Emlakçıdan,3+1,Kurumsal,izmir,narlidere,altievler
1476,AYLİN EMLAKTAN AYVALIK SARIMSAKLI  SATILIK VİLLA,460.000,12.12.2018,125.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
1477,ATILIM dan..EMSALSİZ FİYATA.ÇAMLICANIN ETEĞİNDE 950 M2 LÜX VİLLA,15.000.000,13.12.2018,950.0,Emlakçıdan,10+1,Kurumsal,istanbul,uskudar,acibadem
1478,ALAÇATI HACIMEMİŞTE 5+1 HAVUZLUCUMBALI SATILIK MÜSTAKİL TAŞVİLLA,2.800.000,10.12.2018,180.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
1479,STARTKEY MAYA\u0027DAN EVKA-3 PROFESÖRLER SİTESİ 7+2 SATILIK VİLLA,3.490.000,13.12.2018,600.0,Emlakçıdan,7+2,Kurumsal,izmir,bornova,evka
1480,DİDİM AKBÜKTE SATILIK MÜSTAKİL 4+1 VİLLA,865.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,aydin,didim,akbuk
1481,BODRUM GÜMÜŞLÜK MERKEZ\u0027DE ACİL SATILIK MÜSTAKİL TAŞ VİLLA,1.650.000,08.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
1482,Sahibinden Seferihisar\u0027da Satılık Bahçeli Villa,360.000,20.11.2018,135.0,Sahibinden,3+1,Bireysel,izmir,guzelbahce,camli
1483,ULAŞ EMLAK\u0027TAN BAHÇELİ DENİZ MANZARALI ÇOK BAKIMLI SÜPER VİLLA,340.000,17.11.2018,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
1484,Eşsiz Deniz Ve Doğa Manzarasıyla Foça Köy Panorama Evleri,750.000,06.12.2018,180.0,Emlakçıdan,4+1,Bireysel,izmir,foca,yenibagarasi
1485,"Çeşme Dalyan\u0027da, Gloria Park Sitesinde REZERVE\u0027den",1.950.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,dalyan
